Date,Car_ID,Company,Model,Driver_Name,Driving_Style,Driving_Mode,Speed_kmph,Distance_km,Battery_Capacity_kWh,Battery_Pct_Used,Harsh_Events,Location,City,Exact_Maintenance_Cost_INR,Est_Full_Range_km,Battery_Remaining_Percent,Fleet_Status,Month,Month_Num,Charging_Cost_INR,Car_Max_Range_km,Car_Weight_kg,Seating_Capacity,Motor_Power_kW,Torque_Nm,Actual_Remaining_Range_km,Total_Odometer_km,Trip_Duration_Minutes,Minutes_Elapsed,Trip_Status,Expected_Fare,Recognized_Revenue
2025-07-03,MAH-08,Mahindra,BE 6,Rani,Safe,City,56.2,18.49,48.5,5.34,0,"Thane, Mumbai",Mumbai,2951.11,346.25,94.66,Running,Jul,7,10.11,501.0,2004.0,5,170.3,380.8,308.9,5230.9,120,30,In Transit,234.94,0.0
2025-07-04,MAH-08,Mahindra,BE 6,Rani,Safe,City,61.7,44.66,48.5,13.0,2,"Powai, Mumbai",Mumbai,2951.11,343.54,87.0,Running,Jul,7,78.5,501.0,2004.0,5,170.3,380.8,291.7,5275.6,180,180,Completed,524.88,524.88
2025-07-04,MAH-08,Mahindra,BE 6,Rani,Safe,City,39.0,3.9,48.5,1.13,0,"Powai, Mumbai",Mumbai,2951.11,345.13,98.87,Idle,Jul,7,4.68,501.0,2004.0,5,170.3,380.8,331.4,5279.5,60,45,In Transit,53.29,0.0
2025-07-05,MAH-08,Mahindra,BE 6,Rani,Safe,City,52.3,38.65,48.5,11.16,0,"Powai, Mumbai",Mumbai,2951.11,346.33,88.84,Charging,Jul,7,42.06,501.0,2004.0,5,170.3,380.8,356.1,5318.1,180,90,In Transit,482.1,0.0
2025-07-06,MAH-08,Mahindra,BE 6,Rani,Safe,City,32.3,3.23,48.5,0.93,0,"Thane, Mumbai",Mumbai,2951.11,347.31,99.07,Running,Jul,7,3.77,501.0,2004.0,5,170.3,380.8,334.4,5321.4,150,112,In Transit,35.52,0.0
2025-07-07,MAH-08,Mahindra,BE 6,Rani,Safe,City,74.8,32.14,48.5,9.96,0,"Borivali, Mumbai",Mumbai,2951.11,322.69,90.04,Running,Jul,7,12.81,501.0,2004.0,5,170.3,380.8,310.5,5353.5,120,30,In Transit,325.04,0.0
2025-07-07,MAH-08,Mahindra,BE 6,Rani,Safe,City,40.6,26.92,48.5,7.77,0,"Bandra, Mumbai",Mumbai,2951.11,346.46,92.23,Running,Jul,7,37.17,501.0,2004.0,5,170.3,380.8,333.1,5380.4,180,135,In Transit,289.43,0.0
2025-07-10,MAH-08,Mahindra,BE 6,Rani,Safe,City,22.9,15.46,48.5,4.46,0,"Thane, Mumbai",Mumbai,2951.11,346.64,95.54,Charging,Jul,7,38.14,501.0,2004.0,5,170.3,380.8,355.4,5395.9,150,150,Completed,212.83,212.83
2025-07-10,MAH-08,Mahindra,BE 6,Rani,Safe,City,43.1,14.27,48.5,4.12,0,"Powai, Mumbai",Mumbai,2951.11,346.36,95.88,Charging,Jul,7,13.84,501.0,2004.0,5,170.3,380.8,333.5,5410.2,150,75,In Transit,197.1,0.0
2025-07-10,MAH-08,Mahindra,BE 6,Rani,Safe,Highway,67.1,45.93,48.5,16.67,1,"Andheri, Mumbai",Mumbai,2951.11,275.52,83.33,Running,Jul,7,69.8,501.0,2004.0,5,170.3,380.8,256.2,5456.1,60,45,In Transit,565.28,0.0
2025-07-11,MAH-08,Mahindra,BE 6,Rani,Safe,City,49.1,23.99,48.5,6.92,0,"Thane, Mumbai",Mumbai,2951.11,346.68,93.08,Running,Jul,7,39.78,501.0,2004.0,5,170.3,380.8,323.0,5480.1,60,60,Completed,273.67,273.67
2025-07-11,MAH-08,Mahindra,BE 6,Rani,Safe,City,42.4,59.1,48.5,17.06,0,"Bandra, Mumbai",Mumbai,2951.11,346.42,82.94,Running,Jul,7,72.76,501.0,2004.0,5,170.3,380.8,287.9,5539.2,150,112,In Transit,701.51,0.0
2025-07-15,MAH-08,Mahindra,BE 6,Rani,Safe,City,45.0,45.78,48.5,13.21,1,"Bandra, Mumbai",Mumbai,2951.11,346.56,86.79,Running,Jul,7,64.3,501.0,2004.0,5,170.3,380.8,281.5,5585.0,30,30,Completed,449.57,449.57
2025-07-15,MAH-08,Mahindra,BE 6,Rani,Safe,City,18.6,14.34,48.5,4.14,1,"Andheri, Mumbai",Mumbai,2951.11,346.38,95.86,Under Maintenance,Jul,7,25.52,501.0,2004.0,5,170.3,380.8,308.7,5599.3,180,180,Completed,183.95,183.95
2025-07-16,MAH-08,Mahindra,BE 6,Rani,Safe,Highway,86.7,103.62,48.5,41.17,0,"Bandra, Mumbai",Mumbai,2951.11,251.69,58.83,Running,Jul,7,128.91,501.0,2004.0,5,170.3,380.8,190.8,5702.9,150,112,In Transit,1291.47,0.0
2025-07-18,MAH-08,Mahindra,BE 6,Rani,Safe,Highway,54.7,46.31,48.5,16.23,1,"Borivali, Mumbai",Mumbai,2951.11,285.34,83.77,Charging,Jul,7,20.61,501.0,2004.0,5,170.3,380.8,235.0,5749.2,150,38,In Transit,515.36,0.0
2025-07-18,MAH-08,Mahindra,BE 6,Rani,Safe,City,44.2,37.68,48.5,10.88,1,"Powai, Mumbai",Mumbai,2951.11,346.32,89.12,Idle,Jul,7,27.64,501.0,2004.0,5,170.3,380.8,298.5,5786.9,60,30,In Transit,460.71,0.0
2025-07-19,MAH-08,Mahindra,BE 6,Rani,Safe,Highway,69.4,31.39,48.5,11.52,0,"Andheri, Mumbai",Mumbai,2951.11,272.48,88.48,Running,Jul,7,15.65,501.0,2004.0,5,170.3,380.8,294.9,5818.3,180,45,In Transit,419.32,0.0
2025-07-20,MAH-08,Mahindra,BE 6,Rani,Safe,Highway,74.5,59.15,48.5,22.24,0,"Bandra, Mumbai",Mumbai,2951.11,265.96,77.76,Running,Jul,7,72.13,501.0,2004.0,5,170.3,380.8,223.8,5877.4,90,68,In Transit,607.96,0.0
2025-07-22,MAH-08,Mahindra,BE 6,Rani,Safe,City,45.9,10.11,48.5,2.92,0,"Thane, Mumbai",Mumbai,2951.11,346.23,97.08,Running,Jul,7,23.3,501.0,2004.0,5,170.3,380.8,362.5,5887.6,120,120,Completed,135.99,135.99
2025-07-22,MAH-08,Mahindra,BE 6,Rani,Safe,Highway,72.7,58.99,48.5,21.99,1,"Thane, Mumbai",Mumbai,2951.11,268.26,78.01,Running,Jul,7,63.68,501.0,2004.0,5,170.3,380.8,226.7,5946.6,60,45,In Transit,670.91,0.0
2025-07-27,MAH-08,Mahindra,BE 6,Rani,Safe,City,40.2,7.85,48.5,2.27,4,"Powai, Mumbai",Mumbai,2951.11,345.81,97.73,Running,Jul,7,18.33,501.0,2004.0,5,170.3,380.8,254.0,5954.4,180,180,Completed,108.56,108.56
2025-07-31,MAH-08,Mahindra,BE 6,Rani,Safe,City,47.1,15.5,48.5,4.47,0,"Bandra, Mumbai",Mumbai,2951.11,346.76,95.53,Charging,Jul,7,27.68,501.0,2004.0,5,170.3,380.8,307.8,5969.9,180,180,Completed,157.61,157.61
2025-08-01,MAH-08,Mahindra,BE 6,Rani,Safe,City,44.3,15.65,48.5,4.52,0,"Thane, Mumbai",Mumbai,2951.11,346.24,95.48,Idle,Aug,8,8.01,501.0,2004.0,5,170.3,380.8,322.0,5985.6,30,8,In Transit,197.74,0.0
2025-08-02,MAH-08,Mahindra,BE 6,Rani,Safe,City,50.0,17.2,48.5,4.96,0,"Bandra, Mumbai",Mumbai,2951.11,346.77,95.04,Running,Aug,8,8.92,501.0,2004.0,5,170.3,380.8,313.3,6002.8,120,30,In Transit,220.6,0.0
2025-08-03,MAH-08,Mahindra,BE 6,Rani,Safe,Highway,64.0,41.33,48.5,14.78,0,"Borivali, Mumbai",Mumbai,2951.11,279.63,85.22,Running,Aug,8,41.72,501.0,2004.0,5,170.3,380.8,259.8,6044.1,60,45,In Transit,419.98,0.0
2025-08-06,MAH-08,Mahindra,BE 6,Rani,Safe,Highway,69.6,56.66,48.5,20.81,0,"Andheri, Mumbai",Mumbai,2951.11,272.27,79.19,Under Maintenance,Aug,8,61.09,501.0,2004.0,5,170.3,380.8,228.9,6100.7,60,30,In Transit,693.5,0.0
2025-08-06,MAH-08,Mahindra,BE 6,Rani,Safe,City,41.5,33.44,48.5,9.65,0,"Andheri, Mumbai",Mumbai,2951.11,346.53,90.35,Running,Aug,8,12.14,501.0,2004.0,5,170.3,380.8,319.8,6134.2,90,22,In Transit,323.21,0.0
2025-08-07,MAH-08,Mahindra,BE 6,Rani,Safe,City,54.5,35.09,48.5,10.13,0,"Powai, Mumbai",Mumbai,2951.11,346.4,89.87,Running,Aug,8,60.89,501.0,2004.0,5,170.3,380.8,322.3,6169.3,30,30,Completed,487.87,487.87
2025-08-08,MAH-08,Mahindra,BE 6,Rani,Safe,City,45.6,38.58,48.5,11.14,0,"Bandra, Mumbai",Mumbai,2951.11,346.32,88.86,Running,Aug,8,44.19,501.0,2004.0,5,170.3,380.8,282.0,6207.8,30,22,In Transit,455.36,0.0
2025-08-10,MAH-08,Mahindra,BE 6,Rani,Safe,City,42.1,13.38,48.5,3.86,0,"Thane, Mumbai",Mumbai,2951.11,346.63,96.14,Running,Aug,8,15.26,501.0,2004.0,5,170.3,380.8,324.3,6221.2,180,135,In Transit,136.15,0.0
2025-08-10,MAH-08,Mahindra,BE 6,Rani,Safe,City,54.2,53.6,48.5,15.47,0,"Bandra, Mumbai",Mumbai,2951.11,346.48,84.53,Running,Aug,8,42.83,501.0,2004.0,5,170.3,380.8,303.6,6274.8,180,90,In Transit,721.42,0.0
2025-08-11,MAH-08,Mahindra,BE 6,Rani,Safe,City,59.4,41.99,48.5,12.12,0,"Bandra, Mumbai",Mumbai,2951.11,346.45,87.88,Running,Aug,8,57.4,501.0,2004.0,5,170.3,380.8,280.1,6316.8,60,45,In Transit,477.39,0.0
2025-08-12,MAH-08,Mahindra,BE 6,Rani,Safe,City,57.7,56.0,48.5,16.16,0,"Powai, Mumbai",Mumbai,2951.11,346.53,83.84,Idle,Aug,8,14.88,501.0,2004.0,5,170.3,380.8,303.2,6372.8,90,22,In Transit,515.93,0.0
2025-08-12,MAH-08,Mahindra,BE 6,Rani,Safe,City,49.5,9.11,48.5,2.63,1,"Andheri, Mumbai",Mumbai,2951.11,346.39,97.37,Running,Aug,8,15.78,501.0,2004.0,5,170.3,380.8,282.0,6381.9,60,60,Completed,107.12,107.12
2025-08-13,MAH-08,Mahindra,BE 6,Rani,Safe,City,40.1,35.32,48.5,10.2,0,"Andheri, Mumbai",Mumbai,2951.11,346.27,89.8,Running,Aug,8,56.49,501.0,2004.0,5,170.3,380.8,317.2,6417.2,150,112,In Transit,485.71,0.0
2025-08-16,MAH-08,Mahindra,BE 6,Rani,Safe,City,35.1,19.39,48.5,5.6,0,"Borivali, Mumbai",Mumbai,2951.11,346.25,94.4,Running,Aug,8,30.07,501.0,2004.0,5,170.3,380.8,351.2,6436.6,180,135,In Transit,237.56,0.0
2025-08-17,MAH-08,Mahindra,BE 6,Rani,Safe,City,41.5,14.02,48.5,4.05,1,"Bandra, Mumbai",Mumbai,2951.11,346.17,95.95,Running,Aug,8,22.14,501.0,2004.0,5,170.3,380.8,305.3,6450.7,150,150,Completed,139.47,139.47
2025-08-17,MAH-08,Mahindra,BE 6,Rani,Safe,City,66.0,40.24,48.5,11.96,0,"Bandra, Mumbai",Mumbai,2951.11,336.45,88.04,Charging,Aug,8,48.11,501.0,2004.0,5,170.3,380.8,288.2,6490.9,90,68,In Transit,388.48,0.0
2025-08-17,MAH-08,Mahindra,BE 6,Rani,Safe,Highway,50.7,21.61,48.5,7.57,0,"Thane, Mumbai",Mumbai,2951.11,285.47,92.43,Idle,Aug,8,25.81,501.0,2004.0,5,170.3,380.8,278.3,6512.5,60,45,In Transit,198.86,0.0
2025-08-19,MAH-08,Mahindra,BE 6,Rani,Safe,Highway,81.0,92.27,48.5,35.74,0,"Thane, Mumbai",Mumbai,2951.11,258.17,64.26,Charging,Aug,8,91.45,501.0,2004.0,5,170.3,380.8,198.1,6604.8,180,90,In Transit,1237.26,0.0
2025-08-20,MAH-08,Mahindra,BE 6,Rani,Safe,City,61.4,35.65,48.5,10.36,0,"Powai, Mumbai",Mumbai,2951.11,344.11,89.64,Running,Aug,8,13.8,501.0,2004.0,5,170.3,380.8,311.9,6640.4,90,22,In Transit,336.55,0.0
2025-08-20,MAH-08,Mahindra,BE 6,Rani,Safe,Highway,72.6,61.92,48.5,23.07,0,"Thane, Mumbai",Mumbai,2951.11,268.4,76.93,Running,Aug,8,67.08,501.0,2004.0,5,170.3,380.8,253.1,6702.4,60,45,In Transit,754.41,0.0
2025-08-23,MAH-08,Mahindra,BE 6,Rani,Safe,City,57.2,25.92,48.5,7.48,1,"Bandra, Mumbai",Mumbai,2951.11,346.52,92.52,Running,Aug,8,14.24,501.0,2004.0,5,170.3,380.8,291.8,6728.3,60,15,In Transit,344.93,0.0
2025-08-23,MAH-08,Mahindra,BE 6,Rani,Safe,Highway,67.9,42.49,48.5,15.48,0,"Powai, Mumbai",Mumbai,2951.11,274.48,84.52,Charging,Aug,8,29.68,501.0,2004.0,5,170.3,380.8,251.2,6770.8,150,75,In Transit,504.22,0.0
2025-08-24,MAH-08,Mahindra,BE 6,Rani,Safe,Highway,60.6,45.71,48.5,16.07,6,"Bandra, Mumbai",Mumbai,2951.11,284.44,83.93,Running,Aug,8,22.35,501.0,2004.0,5,170.3,380.8,195.6,6816.5,120,30,In Transit,511.52,0.0
2025-08-28,MAH-08,Mahindra,BE 6,Rani,Safe,City,48.5,13.92,48.5,4.02,1,"Thane, Mumbai",Mumbai,2951.11,346.27,95.98,Running,Aug,8,9.71,501.0,2004.0,5,170.3,380.8,284.8,6830.4,30,15,In Transit,153.72,0.0
2025-08-28,MAH-08,Mahindra,BE 6,Rani,Safe,City,47.3,21.94,48.5,6.33,0,"Bandra, Mumbai",Mumbai,2951.11,346.6,93.67,Running,Aug,8,6.98,501.0,2004.0,5,170.3,380.8,291.2,6852.3,180,45,In Transit,245.5,0.0
2025-08-28,MAH-08,Mahindra,BE 6,Rani,Safe,City,60.0,54.99,48.5,15.87,0,"Thane, Mumbai",Mumbai,2951.11,346.5,84.13,Running,Aug,8,19.37,501.0,2004.0,5,170.3,380.8,286.8,6907.3,30,8,In Transit,649.43,0.0
2025-01-02,MAH-09,Mahindra,BE 6,Ankit,Safe,City,46.5,77.7,34.8,31.26,0,"Adyar, Chennai",Chennai,2851.11,248.56,68.74,Running,Jan,1,63.24,502.3,2009.0,5,170.8,381.8,160.2,77.7,90,68,In Transit,727.93,0.0
2025-01-02,MAH-09,Mahindra,BE 6,Ankit,Safe,City,52.0,52.51,34.8,21.12,0,"T Nagar, Chennai",Chennai,2851.11,248.63,78.88,Running,Jan,1,17.84,502.3,2009.0,5,170.8,381.8,184.7,130.2,30,8,In Transit,492.67,0.0
2025-01-04,MAH-09,Mahindra,BE 6,Ankit,Safe,Highway,65.7,37.73,34.8,18.96,0,"Velachery, Chennai",Chennai,2851.11,199.0,81.04,Running,Jan,1,44.86,502.3,2009.0,5,170.8,381.8,175.2,167.9,150,112,In Transit,423.77,0.0
2025-01-05,MAH-09,Mahindra,BE 6,Ankit,Safe,City,50.5,33.48,34.8,13.47,1,"Anna Nagar, Chennai",Chennai,2851.11,248.55,86.53,Charging,Jan,1,51.06,502.3,2009.0,5,170.8,381.8,202.9,201.4,120,90,In Transit,393.33,0.0
2025-01-07,MAH-09,Mahindra,BE 6,Ankit,Safe,City,44.8,28.26,34.8,11.37,0,"Velachery, Chennai",Chennai,2851.11,248.55,88.63,Running,Jan,1,8.84,502.3,2009.0,5,170.8,381.8,204.8,229.7,180,45,In Transit,271.02,0.0
2025-01-07,MAH-09,Mahindra,BE 6,Ankit,Safe,Highway,66.1,6.61,34.8,3.33,1,"T Nagar, Chennai",Chennai,2851.11,198.5,96.67,Running,Jan,1,7.22,502.3,2009.0,5,170.8,381.8,215.7,236.3,60,45,In Transit,82.01,0.0
2025-01-08,MAH-09,Mahindra,BE 6,Ankit,Safe,City,56.7,9.73,34.8,3.91,0,"Adyar, Chennai",Chennai,2851.11,248.85,96.09,Running,Jan,1,4.47,502.3,2009.0,5,170.8,381.8,229.1,246.0,60,15,In Transit,112.09,0.0
2025-01-09,MAH-09,Mahindra,BE 6,Ankit,Safe,Highway,70.7,8.48,34.8,4.36,0,"Adyar, Chennai",Chennai,2851.11,194.5,95.64,Idle,Jan,1,13.1,502.3,2009.0,5,170.8,381.8,225.7,254.5,150,150,Completed,118.27,118.27
2025-01-09,MAH-09,Mahindra,BE 6,Ankit,Safe,Highway,73.8,91.45,34.8,47.76,0,"Adyar, Chennai",Chennai,2851.11,191.48,52.24,Idle,Jan,1,120.63,502.3,2009.0,5,170.8,381.8,116.9,346.0,180,135,In Transit,938.46,0.0
2025-01-12,MAH-09,Mahindra,BE 6,Ankit,Safe,Highway,83.3,92.66,34.8,50.54,0,"Adyar, Chennai",Chennai,2851.11,183.34,49.46,Running,Jan,1,112.57,502.3,2009.0,5,170.8,381.8,99.4,438.6,30,30,Completed,847.97,847.97
2025-01-12,MAH-09,Mahindra,BE 6,Ankit,Safe,City,45.3,29.05,34.8,11.69,0,"OMR, Chennai",Chennai,2851.11,248.5,88.31,Running,Jan,1,55.12,502.3,2009.0,5,170.8,381.8,207.9,467.7,60,60,Completed,369.68,369.68
2025-01-12,MAH-09,Mahindra,BE 6,Ankit,Safe,City,41.0,38.48,34.8,15.48,0,"Adyar, Chennai",Chennai,2851.11,248.58,84.52,Running,Jan,1,39.57,502.3,2009.0,5,170.8,381.8,222.7,506.1,30,22,In Transit,469.66,0.0
2025-01-13,MAH-09,Mahindra,BE 6,Ankit,Safe,City,43.5,4.35,34.8,1.75,0,"T Nagar, Chennai",Chennai,2851.11,248.57,98.25,Idle,Jan,1,2.39,502.3,2009.0,5,170.8,381.8,266.8,510.5,150,75,In Transit,42.77,0.0
2025-01-14,MAH-09,Mahindra,BE 6,Ankit,Safe,City,39.3,13.23,34.8,5.32,0,"T Nagar, Chennai",Chennai,2851.11,248.68,94.68,Running,Jan,1,11.06,502.3,2009.0,5,170.8,381.8,221.2,523.7,60,30,In Transit,134.94,0.0
2025-01-16,MAH-09,Mahindra,BE 6,Ankit,Safe,City,22.8,27.74,34.8,11.16,0,"Adyar, Chennai",Chennai,2851.11,248.57,88.84,Running,Jan,1,48.16,502.3,2009.0,5,170.8,381.8,205.8,551.5,90,90,Completed,358.37,358.37
2025-01-16,MAH-09,Mahindra,BE 6,Ankit,Safe,Highway,68.0,23.41,34.8,11.89,1,"Adyar, Chennai",Chennai,2851.11,196.89,88.11,Running,Jan,1,48.13,502.3,2009.0,5,170.8,381.8,185.7,574.9,120,120,Completed,268.98,268.98
2025-01-16,MAH-09,Mahindra,BE 6,Ankit,Safe,Highway,60.7,19.85,34.8,9.73,0,"OMR, Chennai",Chennai,2851.11,204.01,90.27,Running,Jan,1,9.5,502.3,2009.0,5,170.8,381.8,197.3,594.7,30,8,In Transit,251.01,0.0
2025-01-17,MAH-09,Mahindra,BE 6,Ankit,Safe,City,38.2,44.35,34.8,17.84,0,"T Nagar, Chennai",Chennai,2851.11,248.6,82.16,Idle,Jan,1,95.52,502.3,2009.0,5,170.8,381.8,198.0,639.1,180,180,Completed,569.75,569.75
2025-01-18,MAH-09,Mahindra,BE 6,Ankit,Safe,City,29.3,3.73,34.8,1.5,0,"Velachery, Chennai",Chennai,2851.11,248.67,98.5,Running,Jan,1,6.05,502.3,2009.0,5,170.8,381.8,227.6,642.8,30,22,In Transit,46.27,0.0
2025-01-22,MAH-09,Mahindra,BE 6,Ankit,Safe,Highway,75.1,31.64,34.8,16.62,1,"OMR, Chennai",Chennai,2851.11,190.37,83.38,Running,Jan,1,18.42,502.3,2009.0,5,170.8,381.8,181.5,674.4,30,15,In Transit,300.83,0.0
2025-01-23,MAH-09,Mahindra,BE 6,Ankit,Safe,City,38.5,44.05,34.8,17.72,0,"Anna Nagar, Chennai",Chennai,2851.11,248.59,82.28,Running,Jan,1,41.11,502.3,2009.0,5,170.8,381.8,220.6,718.5,30,15,In Transit,501.17,0.0
2025-01-24,MAH-09,Mahindra,BE 6,Ankit,Safe,City,52.3,42.07,34.8,16.92,0,"Velachery, Chennai",Chennai,2851.11,248.64,83.08,Running,Jan,1,29.62,502.3,2009.0,5,170.8,381.8,229.3,760.6,150,75,In Transit,582.08,0.0
2025-01-25,MAH-09,Mahindra,BE 6,Ankit,Safe,City,44.5,29.89,34.8,12.02,0,"Velachery, Chennai",Chennai,2851.11,248.67,87.98,Running,Jan,1,42.55,502.3,2009.0,5,170.8,381.8,212.2,790.4,150,112,In Transit,369.15,0.0
2025-01-28,MAH-09,Mahindra,BE 6,Ankit,Safe,City,52.2,47.58,34.8,19.14,0,"Adyar, Chennai",Chennai,2851.11,248.59,80.86,Running,Jan,1,18.89,502.3,2009.0,5,170.8,381.8,200.3,838.0,180,45,In Transit,473.37,0.0
2025-02-01,MAH-09,Mahindra,BE 6,Ankit,Safe,City,55.5,38.28,34.8,15.4,0,"Adyar, Chennai",Chennai,2851.11,248.57,84.6,Running,Feb,2,44.44,502.3,2009.0,5,170.8,381.8,210.4,876.3,150,112,In Transit,430.73,0.0
2025-02-02,MAH-09,Mahindra,BE 6,Ankit,Safe,City,34.2,22.22,34.8,8.94,0,"Adyar, Chennai",Chennai,2851.11,248.55,91.06,Running,Feb,2,19.27,502.3,2009.0,5,170.8,381.8,210.5,898.5,180,135,In Transit,227.38,0.0
2025-02-05,MAH-09,Mahindra,BE 6,Ankit,Safe,City,28.7,2.87,34.8,1.15,1,"OMR, Chennai",Chennai,2851.11,249.57,98.85,Running,Feb,2,2.78,502.3,2009.0,5,170.8,381.8,234.0,901.4,180,90,In Transit,37.18,0.0
2025-02-06,MAH-09,Mahindra,BE 6,Ankit,Safe,City,47.7,32.06,34.8,12.9,0,"T Nagar, Chennai",Chennai,2851.11,248.53,87.1,Running,Feb,2,37.82,502.3,2009.0,5,170.8,381.8,211.6,933.5,150,112,In Transit,294.86,0.0
2025-02-10,MAH-09,Mahindra,BE 6,Ankit,Safe,City,53.4,19.64,34.8,7.9,0,"Velachery, Chennai",Chennai,2851.11,248.61,92.1,Running,Feb,2,34.06,502.3,2009.0,5,170.8,381.8,235.1,953.1,60,60,Completed,195.2,195.2
2025-02-10,MAH-09,Mahindra,BE 6,Ankit,Safe,City,51.6,6.89,34.8,2.77,1,"OMR, Chennai",Chennai,2851.11,248.74,97.23,Running,Feb,2,11.15,502.3,2009.0,5,170.8,381.8,221.9,960.0,150,112,In Transit,93.53,0.0
2025-02-14,MAH-09,Mahindra,BE 6,Ankit,Safe,City,45.5,27.91,34.8,11.23,0,"Velachery, Chennai",Chennai,2851.11,248.53,88.77,Charging,Feb,2,15.93,502.3,2009.0,5,170.8,381.8,241.2,987.9,60,30,In Transit,263.07,0.0
2025-02-15,MAH-09,Mahindra,BE 6,Ankit,Safe,Highway,63.6,45.16,34.8,22.46,1,"T Nagar, Chennai",Chennai,2851.11,201.07,77.54,Running,Feb,2,52.88,502.3,2009.0,5,170.8,381.8,158.6,1033.1,90,45,In Transit,623.51,0.0
2025-02-15,MAH-09,Mahindra,BE 6,Ankit,Safe,City,48.2,20.69,34.8,8.32,0,"Velachery, Chennai",Chennai,2851.11,248.68,91.68,Running,Feb,2,32.8,502.3,2009.0,5,170.8,381.8,224.4,1053.8,150,112,In Transit,256.71,0.0
2025-02-18,MAH-09,Mahindra,BE 6,Ankit,Safe,City,31.3,24.97,34.8,10.05,1,"Adyar, Chennai",Chennai,2851.11,248.46,89.95,Under Maintenance,Feb,2,40.34,502.3,2009.0,5,170.8,381.8,216.7,1078.7,90,90,Completed,311.78,311.78
2025-02-18,MAH-09,Mahindra,BE 6,Ankit,Safe,City,62.5,51.81,34.8,21.1,0,"Velachery, Chennai",Chennai,2851.11,245.55,78.9,Running,Feb,2,69.98,502.3,2009.0,5,170.8,381.8,178.5,1130.5,150,150,Completed,610.47,610.47
2025-02-18,MAH-09,Mahindra,BE 6,Ankit,Safe,City,45.9,26.49,34.8,10.66,0,"Velachery, Chennai",Chennai,2851.11,248.5,89.34,Running,Feb,2,29.65,502.3,2009.0,5,170.8,381.8,216.7,1157.0,90,45,In Transit,348.84,0.0
2025-02-20,MAH-09,Mahindra,BE 6,Ankit,Safe,City,36.0,19.1,34.8,7.68,1,"T Nagar, Chennai",Chennai,2851.11,248.7,92.32,Running,Feb,2,37.49,502.3,2009.0,5,170.8,381.8,211.9,1176.1,120,120,Completed,219.5,219.5
2025-02-21,MAH-09,Mahindra,BE 6,Ankit,Safe,City,62.4,88.19,34.8,35.9,0,"Anna Nagar, Chennai",Chennai,2851.11,245.65,64.1,Running,Feb,2,91.32,502.3,2009.0,5,170.8,381.8,166.6,1264.3,90,90,Completed,845.0,845.0
2025-02-21,MAH-09,Mahindra,BE 6,Ankit,Safe,City,59.4,29.82,34.8,12.0,0,"OMR, Chennai",Chennai,2851.11,248.5,88.0,Running,Feb,2,14.99,502.3,2009.0,5,170.8,381.8,227.5,1294.1,60,15,In Transit,337.99,0.0
2025-02-21,MAH-09,Mahindra,BE 6,Ankit,Safe,Highway,70.7,42.42,34.8,21.83,0,"Adyar, Chennai",Chennai,2851.11,194.32,78.17,Idle,Feb,2,19.47,502.3,2009.0,5,170.8,381.8,169.4,1336.6,30,8,In Transit,511.75,0.0
2025-02-23,MAH-09,Mahindra,BE 6,Ankit,Safe,City,30.9,40.26,34.8,16.2,0,"Velachery, Chennai",Chennai,2851.11,248.52,83.8,Running,Feb,2,71.42,502.3,2009.0,5,170.8,381.8,190.9,1376.8,180,180,Completed,397.87,397.87
2025-02-26,MAH-09,Mahindra,BE 6,Ankit,Safe,City,43.6,41.0,34.8,16.49,0,"Velachery, Chennai",Chennai,2851.11,248.64,83.51,Idle,Feb,2,57.66,502.3,2009.0,5,170.8,381.8,207.4,1417.8,90,90,Completed,425.23,425.23
2025-02-26,MAH-09,Mahindra,BE 6,Ankit,Safe,Highway,57.3,20.83,34.8,10.18,0,"Anna Nagar, Chennai",Chennai,2851.11,204.62,89.82,Running,Feb,2,10.32,502.3,2009.0,5,170.8,381.8,207.3,1438.6,30,8,In Transit,271.23,0.0
2025-02-28,MAH-09,Mahindra,BE 6,Ankit,Safe,City,38.5,6.72,34.8,2.7,1,"Velachery, Chennai",Chennai,2851.11,248.89,97.3,Running,Feb,2,2.46,502.3,2009.0,5,170.8,381.8,238.6,1445.4,120,30,In Transit,81.22,0.0
2025-02-28,MAH-09,Mahindra,BE 6,Ankit,Safe,Highway,60.9,34.62,34.8,16.99,1,"Anna Nagar, Chennai",Chennai,2851.11,203.77,83.01,Under Maintenance,Feb,2,19.68,502.3,2009.0,5,170.8,381.8,182.4,1480.0,120,30,In Transit,457.91,0.0
2025-03-04,MAH-09,Mahindra,BE 6,Ankit,Safe,Highway,74.0,93.71,34.8,48.98,0,"T Nagar, Chennai",Chennai,2851.11,191.32,51.02,Running,Mar,3,86.56,502.3,2009.0,5,170.8,381.8,107.1,1573.7,60,30,In Transit,1277.61,0.0
2025-03-04,MAH-09,Mahindra,BE 6,Ankit,Safe,City,36.7,23.93,34.8,9.63,1,"Adyar, Chennai",Chennai,2851.11,248.49,90.37,Running,Mar,3,20.67,502.3,2009.0,5,170.8,381.8,209.9,1597.6,60,30,In Transit,250.27,0.0
2025-03-05,MAH-09,Mahindra,BE 6,Ankit,Safe,City,50.8,11.54,34.8,4.64,1,"OMR, Chennai",Chennai,2851.11,248.71,95.36,Charging,Mar,3,3.58,502.3,2009.0,5,170.8,381.8,235.5,1609.2,90,22,In Transit,137.81,0.0
